title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"The Rock",movie,"Action, Adventure, Thriller",1996,tt0117500,7.4,366033,US
"Happy Feet",movie,"Adventure, Animation, Comedy",2006,tt0366548,6.4,204716,JP
"Grandma's Boy",movie,Comedy,2006,tt0456554,6.9,90051,US
"The Good Girl",movie,"Drama, Romance",2002,tt0279113,6.4,48174,US
"Deck the Halls",movie,"Comedy, Family",2006,tt0790604,5.1,36282,US
"Arthur and the Invisibles",movie,"Adventure, Animation, Comedy",2006,tt0344854,6,42066,JP
Unleashed,movie,"Action, Crime, Thriller",2005,tt0342258,7,109391,JP
"My Lucky Stars",movie,"Action, Comedy, Crime",1985,tt0089177,6.3,6276,JP
"District B13",movie,"Action, Crime, Sci-Fi",2004,tt0414852,7.1,75062,JP
"Spy Kids",movie,"Action, Adventure, Comedy",2001,tt0227538,5.6,130252,JP
"9½ Weeks",movie,"Drama, Romance",1986,tt0091635,5.9,44796,JP
"Empire of the Sun",movie,"Drama, War",1987,tt0092965,7.7,137102,JP
"Shinobi: Heart Under Blade",movie,"Action, Drama, Fantasy",2005,tt0475723,6.8,13023,JP
"White Men Can't Jump",movie,"Comedy, Sport",1992,tt0105812,6.8,100847,US
"My Left Foot",movie,"Biography, Drama",1989,tt0097937,7.8,81651,JP
"A Walk to Remember",movie,"Drama, Romance",2002,tt0281358,7.3,225200,US
"Funny Games",movie,"Crime, Drama, Thriller",1997,tt0119167,7.5,88406,JP
"The Shaolin Temple",movie,"Action, Comedy, Drama",1982,tt0079891,6.8,4898,JP
"The Ides of March",movie,"Drama, Thriller",2011,tt1124035,7.1,233808,JP
Dobermann,movie,"Action, Comedy, Crime",1997,tt0118996,6.5,19098,JP
"Purple Noon",movie,"Crime, Drama, Thriller",1960,tt0054189,7.7,21698,JP
"Hanging Up",movie,"Comedy, Drama",2000,tt0162983,4.9,13375,US
"The Road to Wellville",movie,"Comedy, Drama",1994,tt0111001,5.9,13523,JP
"Drop Dead Gorgeous",movie,"Comedy, Romance, Thriller",1999,tt0157503,6.7,42304,JP
"Perfect Blue",movie,"Animation, Crime, Drama",1997,tt0156887,8,103661,JP
"Sherlock Holmes",movie,"Action, Adventure, Mystery",2009,tt0988045,7.6,684358,JP
"The Crow: City of Angels",movie,"Action, Crime, Fantasy",1996,tt0115986,4.6,22649,JP
"Child's Play",movie,"Horror, Thriller",1988,tt0094862,6.7,122933,JP
Hitman,movie,"Action, Comedy, Crime",1998,tt0163818,6.1,5665,JP
"Once Upon a Time in China and America",movie,"Action, Adventure, History",1997,tt0120530,6.3,4420,JP
"Mean Girls",movie,Comedy,2004,tt0377092,7.1,453760,JP
"Magnum Force",movie,"Action, Crime, Mystery",1973,tt0070355,7.2,68596,JP
"The Enforcer",movie,"Action, Crime, Thriller",1976,tt0074483,6.7,50653,JP
"Sudden Impact",movie,"Action, Crime, Thriller",1983,tt0086383,6.6,50080,JP
"The Dead Pool",movie,"Action, Crime, Mystery",1988,tt0094963,6.3,50288,JP
"The Waterboy",movie,"Comedy, Sport",1998,tt0120484,6.2,183492,US
[Rec]²,movie,"Horror, Thriller",2009,tt1245112,6.5,80685,JP
Tigerland,movie,"Drama, War",2000,tt0170691,6.9,43950,US
"The Client",movie,"Crime, Drama, Mystery",1994,tt0109446,6.7,75595,JP
"Police Story 2",movie,"Action, Comedy, Crime",1988,tt0095403,7.1,23413,JP
"Infernal Affairs",movie,"Crime, Drama, Mystery",2002,tt0338564,8,133736,JP
Showgirls,movie,Drama,1995,tt0114436,5.1,77065,JP
"Dr. Dolittle 2",movie,"Comedy, Family, Fantasy",2001,tt0240462,4.7,48268,US
"Water Lilies",movie,"Drama, Romance",2007,tt0869977,6.7,14150,JP
"The Draughtsman's Contract",movie,"Comedy, Drama, Mystery",1982,tt0083851,7.2,11390,JP
Revolver,movie,"Action, Crime, Drama",2005,tt0365686,6.3,105095,JP
Malena,movie,"Drama, Romance, War",2000,tt0213847,7.4,116499,JP
Shutter,movie,"Horror, Mystery, Thriller",2008,tt0482599,5.2,38285,US
"Armour of God",movie,"Action, Adventure, Comedy",1986,tt0091431,6.9,22824,JP
"Farewell My Concubine",movie,"Drama, Music, Romance",1993,tt0106332,8.1,34482,JP
"Wonder Boys",movie,"Comedy, Drama",2000,tt0185014,7.2,67370,JP
"Cheaper by the Dozen",movie,"Comedy, Family",2003,tt0349205,5.9,111272,US
"The Notebook",movie,"Drama, Romance",2004,tt0332280,7.8,643723,JP
Taxi,movie,"Action, Comedy, Crime",2004,tt0316732,4.6,45771,"JP, US"
"Interstella 5555: The 5tory of the 5ecret 5tar 5ystem",movie,"Adventure, Animation, Music",2003,tt0368667,7.8,16692,JP
"National Security",movie,"Action, Comedy, Crime",2003,tt0271668,5.6,55712,US
Stalingrad,movie,"Drama, War",1993,tt0108211,7.5,38624,JP
Supercop,movie,"Action, Comedy, Crime",1992,tt0104558,7,25071,JP
"My Sassy Girl",movie,"Comedy, Drama, Romance",2001,tt0293715,7.9,51341,JP
"Child's Play 2",movie,"Horror, Thriller",1990,tt0099253,6,60319,JP
"Child's Play 3",movie,"Horror, Thriller",1991,tt0103956,5.2,48276,JP
"Wheels on Meals",movie,"Action, Comedy, Crime",1984,tt0087578,7,15810,JP
"Shall We Dance?",movie,"Comedy, Drama, Music",1996,tt0117615,7.7,11928,JP
"Meet Dave",movie,"Adventure, Comedy, Family",2008,tt0765476,5.1,44506,US
"The Cannonball Run",movie,"Action, Comedy, Sport",1981,tt0082136,6.2,41318,JP
"Dead or Alive",movie,"Action, Crime, Drama",1999,tt0221111,6.7,8723,JP
"Shutter Island",movie,"Drama, Mystery, Thriller",2010,tt1130884,8.2,1517269,JP
"A Bittersweet Life",movie,"Action, Crime, Drama",2005,tt0456912,7.5,44085,JP
House,movie,"Comedy, Fantasy, Horror",1985,tt0091223,6.1,31041,JP
"The Mission",movie,"Adventure, Drama, History",1986,tt0091530,7.4,67500,JP
"A Better Tomorrow",movie,"Action, Crime, Drama",1986,tt0092263,7.4,26292,JP
"Book of Shadows: Blair Witch 2",movie,"Adventure, Fantasy, Horror",2000,tt0229260,4,40820,JP
"The Young Master",movie,"Action, Adventure, Comedy",1980,tt0081499,7,8519,JP
"Hellraiser III: Hell on Earth",movie,Horror,1992,tt0104409,5.5,36186,JP
"The Dark Crystal",movie,"Adventure, Family, Fantasy",1982,tt0083791,7.1,73656,US
Ran,movie,"Action, Drama, War",1985,tt0089881,8.2,140982,JP
"Infernal Affairs II",movie,"Action, Crime, Drama",2003,tt0369060,7.2,20267,JP
Casshern,movie,"Action, Drama, Fantasy",2004,tt0405821,6,13890,JP
"xXx: State of the Union",movie,"Action, Adventure, Crime",2005,tt0329774,4.5,74634,US
"Fist of Fury",movie,"Action, Drama, Romance",1972,tt0068767,7.2,35094,JP
"The 36th Chamber of Shaolin",movie,"Action, Adventure, Drama",1978,tt0078243,7.6,18981,JP
"The Hot Chick",movie,"Comedy, Fantasy",2002,tt0302640,5.6,105154,US
Suspiria,movie,Horror,1977,tt0076786,7.3,110295,JP
"Bullet in the Head",movie,"Action, Crime, Drama",1990,tt0099426,7.5,12025,JP
"Capricorn One",movie,"Action, Adventure, Drama",1977,tt0077294,6.8,25759,JP
"When the Cat's Away",movie,"Comedy, Romance",1996,tt0115856,6.9,3655,JP
"Thirteen Days",movie,"Drama, History, Thriller",2000,tt0146309,7.3,64111,JP
"The Quick and the Dead",movie,"Action, Drama, Romance",1995,tt0114214,6.5,106238,US
"Body of Lies",movie,"Action, Drama, Thriller",2008,tt0758774,7,243334,JP
"Ghost in the Shell 2: Innocence",movie,"Animation, Drama, Mystery",2004,tt0347246,7.4,41155,JP
"The Hurt Locker",movie,"Drama, Thriller, War",2008,tt0887912,7.5,480875,JP
"Dark Water",movie,"Drama, Horror, Mystery",2002,tt0308379,6.7,35864,JP
"Spy Kids 3: Game Over",movie,"Action, Adventure, Comedy",2003,tt0338459,4.4,68044,JP
"Harry Potter and the Deathly Hallows: Part 1",movie,"Adventure, Family, Fantasy",2010,tt0926084,7.7,620699,JP
"Harry Potter and the Deathly Hallows: Part 2",movie,"Adventure, Family, Fantasy",2011,tt1201607,8.1,980541,JP
"The Big Boss",movie,"Action, Crime, Drama",1971,tt0067824,6.9,30313,JP
"The Twilight Samurai",movie,"Drama, Romance",2002,tt0351817,8.1,26082,JP
Calvaire,movie,"Drama, Horror, Thriller",2004,tt0407621,6.1,14342,JP
Shocker,movie,"Comedy, Horror, Thriller",1989,tt0098320,5.5,18360,JP
"The Black Tulip",movie,"Action, Adventure, Comedy",1964,tt0058692,6.6,2947,JP
"Street Fighter II: The Animated Movie",movie,"Action, Adventure, Animation",1994,tt0114563,7.2,10256,JP
"La Belle Noiseuse",movie,Drama,1991,tt0101428,7.5,9775,JP
"Il Mare",movie,"Drama, Fantasy, Romance",2000,tt0282599,7.5,9663,JP
"The Secret Life of Bees",movie,Drama,2008,tt0416212,7.2,28519,US
"The Place Promised in Our Early Days",movie,"Animation, Drama, Romance",2004,tt0381348,6.8,15529,JP
"Sweet Rain: Accuracy of Death",movie,"Comedy, Drama, Fantasy",2008,tt1067086,6.8,1259,JP
"Friday the 13th",movie,"Horror, Mystery, Thriller",2009,tt0758746,5.5,120735,JP
"FernGully: The Last Rainforest",movie,"Adventure, Animation, Family",1992,tt0104254,6.5,35161,US
"Let the Right One In",movie,"Drama, Fantasy, Horror",2008,tt1139797,7.8,231499,JP
"Big Bang Love, Juvenile A",movie,"Drama, Fantasy",2006,tt0497876,6.7,2126,JP
"Game of Death",movie,"Action, Crime, Drama",1978,tt0077594,5.9,22953,JP
"The Tit and the Moon",movie,"Comedy, Romance",1994,tt0111403,6.3,3488,JP
"Transporter 3",movie,"Action, Thriller",2008,tt1129442,6.1,179971,JP
"Always: Sunset on Third Street",movie,"Comedy, Drama, Family",2005,tt0488870,7.7,2557,JP
"Star Trek",movie,"Action, Adventure, Sci-Fi",2009,tt0796366,7.9,626536,JP
"Five Deadly Venoms",movie,"Action, Drama, Mystery",1978,tt0077559,7,8239,JP
"Man of the House",movie,"Comedy, Crime",2005,tt0331933,5.5,25723,US
"The Changeling",movie,"Horror, Mystery",1980,tt0080516,7.1,41850,JP
Labyrinth,movie,"Adventure, Family, Fantasy",1986,tt0091369,7.3,155051,US
"Fast & Furious",movie,"Action, Thriller",2009,tt1013752,6.5,319086,JP
Exiled,movie,"Action, Crime, Drama",2006,tt0796212,7.2,9877,JP
Knowing,movie,"Mystery, Sci-Fi, Thriller",2009,tt0448011,6.2,253163,JP
Defiance,movie,"Action, Drama, History",2008,tt1034303,7.1,157740,JP
"The Chaser",movie,"Action, Crime, Drama",2008,tt1190539,7.8,75241,JP
Madadayo,movie,Drama,1993,tt0107474,7.3,6347,JP
"The Machine Girl",movie,"Action, Comedy, Horror",2008,tt1050160,5.9,10889,JP
"Sword of the Stranger",movie,"Action, Adventure, Animation",2007,tt1121794,7.7,18777,JP
"One Missed Call 2",movie,"Horror, Mystery",2005,tt0451010,5.3,3753,JP
"The Great Debaters",movie,"Biography, Drama, Romance",2007,tt0427309,7.5,64366,US
.45,movie,"Crime, Drama, Thriller",2006,tt0259822,5.5,9014,JP
"The Girl Who Leapt Through Time",movie,"Adventure, Animation, Comedy",2006,tt0808506,7.7,72462,JP
"9th Company",movie,"Action, Drama, History",2005,tt0417397,7.1,21965,JP
"Ninja Scroll",movie,"Action, Adventure, Animation",1993,tt0107692,7.8,42202,JP
"Cadillac Records",movie,"Biography, Drama, Music",2008,tt1042877,7,23552,US
"Marley & Me",movie,"Drama, Family",2008,tt0822832,7,170732,"JP, US"
"Infernal Affairs III",movie,"Action, Crime, Drama",2003,tt0374339,6.8,15078,JP
"Red Shadow: Akakage",movie,"Action, Adventure, Comedy",2001,tt0294280,5.5,969,JP
Notorious,movie,"Biography, Crime, Drama",2009,tt0472198,6.7,46747,US
"When the Last Sword Is Drawn",movie,"Drama, History",2002,tt0359692,7.4,5448,JP
"Adrift in Tokyo",movie,Comedy,2007,tt1098226,7.2,3181,JP
Harakiri,movie,"Drama, Mystery",1962,tt0056058,8.6,76440,JP
"Stealing Beauty",movie,"Drama, Mystery, Romance",1996,tt0117737,6.5,31174,JP
"Paul Blart: Mall Cop",movie,"Action, Comedy, Crime",2009,tt1114740,5.3,119842,US
Rings,movie,"Drama, Horror, Mystery",2017,tt0498381,4.5,44109,JP
"Patlabor: The Movie",movie,"Action, Animation, Crime",1989,tt0100339,7,5844,JP
"Patlabor 2: The Movie",movie,"Action, Animation, Drama",1993,tt0124770,7.5,4786,JP
Lassie,movie,"Adventure, Comedy, Drama",2005,tt0431213,6.7,4756,JP
"Nothing But the Truth",movie,"Crime, Drama, Mystery",2008,tt1073241,7.1,40473,JP
"Afro Samurai: Resurrection",movie,"Action, Adventure, Animation",2009,tt1265998,7.1,9671,US
"Ip Man",movie,"Action, Biography, Drama",2008,tt1220719,8,236796,JP
"Fat Albert",movie,"Comedy, Family, Fantasy",2004,tt0396592,4.4,13208,US
"The Witch of the West Is Dead",movie,"Drama, Family",2008,tt1196210,6.6,221,JP
"Galaxy Express 999",movie,"Action, Adventure, Animation",1979,tt0080772,7.4,2473,JP
"District 13: Ultimatum",movie,"Action, Crime, Thriller",2009,tt1247640,6.5,46777,JP
"The Terrible Children",movie,Drama,1950,tt0042436,6.9,4431,JP
"Bleach: Memories of Nobody",movie,"Action, Adventure, Animation",2006,tt1105263,7.1,5178,JP
Hinokio,movie,"Drama, Sci-Fi",2005,tt0466375,6.4,635,JP
Install,movie,Drama,2004,tt0439631,5.7,292,JP
"A Moment to Remember",movie,"Drama, Romance",2004,tt0428870,8.1,26154,JP
"The Sky Crawlers",movie,"Animation, Drama, Sci-Fi",2008,tt1056437,6.7,5995,JP
"Death Note: The Last Name",movie,"Adventure, Crime, Drama",2006,tt0810827,7.2,17952,JP
"Baby Boy",movie,"Crime, Drama, Romance",2001,tt0255819,6.5,17230,US
"Jar City",movie,"Crime, Drama, Mystery",2006,tt0805576,6.8,5690,JP
"Fantastic Planet",movie,"Animation, Sci-Fi",1973,tt0070544,7.7,38770,JP
"Kinky Boots",movie,"Comedy, Drama, Music",2005,tt0434124,7.1,21982,JP
Inferno,movie,Horror,1980,tt0080923,6.5,24917,JP
"WXIII: Patlabor",movie,"Action, Animation, Crime",2001,tt0318819,6.6,1450,JP
"Dragon Lord",movie,"Action, Comedy, Sport",1982,tt0084266,6.3,4598,JP
Departures,movie,Drama,2008,tt1069238,8,55894,JP
"Yo-Yo Girl Cop",movie,Action,2006,tt0781084,4.9,1206,JP
"9 Souls",movie,"Adventure, Comedy, Crime",2003,tt0370244,7.1,1964,JP
"Bleach the Movie 2: The DiamondDust Rebellion",movie,"Action, Animation, Mystery",2007,tt1148261,7,3692,JP
Shutter,movie,"Horror, Mystery, Thriller",2004,tt0440803,7,50771,JP
"What We Do Is Secret",movie,"Biography, Drama, Music",2007,tt0384683,6.3,2095,JP
"Eddie Murphy: Raw",movie,"Comedy, Documentary",1987,tt0092948,7.6,21114,US
"Bleach: Fade to Black, I Call Your Name",movie,"Action, Animation, Drama",2008,tt1339302,7.1,2881,JP
"The Princess Blade",movie,"Action, Sci-Fi",2001,tt0310149,5.6,3105,JP
"Summer Days with Coo",movie,"Adventure, Animation, Comedy",2007,tt1179773,7.4,2226,JP
"Rough Cut",movie,"Action, Crime, Drama",2008,tt1345734,7,3057,JP
"Laid to Rest",movie,"Horror, Thriller",2009,tt1228933,5.2,9218,JP
"District 9",movie,"Action, Sci-Fi, Thriller",2009,tt1136608,7.9,729580,JP
"King of Hearts",movie,"Comedy, Drama, War",1966,tt0060908,7.3,4523,JP
"Golgo 13: The Professional",movie,"Action, Animation, Crime",1983,tt0086148,6.8,3480,JP
"Tetsuo II: Body Hammer",movie,"Drama, Fantasy, Horror",1992,tt0105569,6.4,5289,JP
"Tokyo Story",movie,Drama,1953,tt0046438,8.1,72291,JP
"The Twilight Saga: New Moon",movie,"Adventure, Drama, Fantasy",2009,tt1259571,4.8,306770,US
"A Better Tomorrow II",movie,"Action, Crime, Drama",1987,tt0094357,7.2,11666,JP
"My Tutor Friend",movie,"Action, Comedy, Romance",2003,tt0348591,6.5,2583,JP
"Too Beautiful to Lie",movie,"Comedy, Romance",2004,tt0390042,7,1990,JP
"Castaway on the Moon",movie,"Comedy, Drama, Romance",2009,tt1499666,8,20162,JP
"Lovers of 6 Years",movie,Romance,2008,tt1233458,5.8,329,JP
"Driven to Kill",movie,"Action, Crime, Thriller",2009,tt1227177,4.9,6258,JP
"My Girl",movie,"Comedy, Romance",2003,tt0399040,7.9,2411,JP
Bronson,movie,"Action, Crime, Drama",2008,tt1172570,7,143684,JP
"The Hottest State",movie,"Drama, Music, Romance",2006,tt0496319,6,2943,JP
"Eye of the Beholder",movie,"Drama, Mystery, Thriller",1999,tt0120662,5,16245,JP
"Twinkle Twinkle Lucky Stars",movie,"Action, Comedy",1985,tt0090342,6.2,4618,JP
"Fearless Hyena 2",movie,"Action, Drama",1983,tt0085864,5,1975,JP
Election,movie,"Crime, Drama, Thriller",2005,tt0434008,7.1,11705,JP
"To Kill with Intrigue",movie,"Action, Drama",1977,tt0076227,5.3,1428,JP
"Spiritual Kung Fu",movie,"Action, Comedy, Fantasy",1978,tt0078128,5.8,2605,JP
"Twin Dragons",movie,"Action, Comedy",1992,tt0105399,6.4,13166,JP
"Island of Fire",movie,"Action, Crime, Drama",1991,tt0099812,5.7,4061,JP
Doppelganger,movie,"Horror, Romance, Thriller",1993,tt0106753,4.4,4259,JP
"The Magnificent Butcher",movie,"Action, Comedy, Drama",1979,tt0079472,7.2,2679,JP
"Clash of the Titans",movie,"Action, Adventure, Fantasy",2010,tt0800320,5.8,296934,JP
"Ghost in the Shell: Stand Alone Complex - The Laughing Man",movie,"Action, Animation, Drama",2005,tt1024215,8.1,2234,JP
"Crime Story",movie,"Action, Crime, Drama",1993,tt0108656,6.7,7728,JP
"Half a Loaf of Kung Fu",movie,"Action, Comedy",1978,tt0080623,5.6,2220,JP
"Ghost in the Shell: Stand Alone Complex - Solid State Society",movie,"Action, Adventure, Animation",2006,tt0856797,7.8,7633,JP
Angst,movie,"Drama, Horror, Thriller",1983,tt0165623,7.2,14469,JP
Alice,movie,"Adventure, Animation, Fantasy",1988,tt0095715,7.4,14414,JP
"Little Otik",movie,"Animation, Comedy, Drama",2000,tt0228687,7.3,7073,JP
"Otakus in Love",movie,"Comedy, Drama, Romance",2004,tt0435107,6.6,591,JP
"Johnson Family Vacation",movie,Comedy,2004,tt0359517,4.6,8598,US
"The Beyond",movie,Horror,1981,tt0082307,6.6,26263,JP
"Battle Creek Brawl",movie,"Action, Comedy, Crime",1980,tt0080436,5.7,6033,JP
"The Fearless Hyena",movie,"Action, Comedy",1979,tt0079315,6.6,5624,JP
"Cyborg She",movie,"Action, Comedy, Romance",2008,tt0929860,6.9,4325,JP
"It's Only Talk",movie,Drama,2005,tt0461526,7.1,370,JP
Friend,movie,"Action, Crime, Drama",2001,tt0281718,7.2,5412,JP
Yamato,movie,"Drama, History, War",2005,tt0451845,6.4,2472,JP
"Revolutionary Girl Utena: The Movie",movie,"Action, Adventure, Animation",1999,tt0243558,7.2,1889,JP
"Fist of the North Star",movie,"Action, Animation, Drama",1986,tt0142371,7.1,7476,JP
"Visiting Marco",movie,"Adventure, Animation, Drama",1999,tt0264837,7.3,92,JP
Surrogates,movie,"Action, Sci-Fi, Thriller",2009,tt0986263,6.3,181871,US
Opera,movie,"Crime, Horror, Mystery",1987,tt0093677,6.9,20374,JP
"Deep Red",movie,"Horror, Mystery, Thriller",1975,tt0073582,7.5,44534,JP
"Death Note: L Change the World",movie,"Crime, Drama, Mystery",2008,tt0912597,6,8956,JP
"Despicable Me",movie,"Adventure, Animation, Comedy",2010,tt1323594,7.6,601935,JP
"The Deep",movie,"Adventure, Mystery, Thriller",1977,tt0075925,6.2,14273,JP
Sakuran,movie,"Drama, History",2006,tt0794338,6.7,2201,JP
"3 Idiots",movie,"Comedy, Drama",2009,tt1187043,8.4,450507,JP
"Love and Honor",movie,"Drama, History, Romance",2006,tt0483578,7.7,4381,JP
"Late Spring",movie,"Comedy, Drama",1949,tt0041154,8.2,20072,JP
"Early Spring",movie,Drama,1956,tt0049784,7.7,3879,JP
Taboo,movie,"Drama, History, Thriller",1999,tt0213682,6.8,8224,JP
"Rhapsody in August",movie,"Drama, War",1991,tt0101991,7.2,7775,JP
"Graveyard of Honor",movie,"Action, Crime, Thriller",2002,tt0316599,6.9,2409,JP
Kin-dza-dza!,movie,"Comedy, Drama, Sci-Fi",1986,tt0091341,7.9,14216,JP
"Cutie Honey",movie,"Adventure, Comedy, Sci-Fi",2004,tt0409860,6.2,2064,JP
"Panda! Go Panda!",movie,"Animation, Comedy, Family",1972,tt0069058,6.7,2053,JP
Orphan,movie,"Horror, Mystery, Thriller",2009,tt1148204,7,261815,JP
More,movie,"Crime, Drama, Romance",1969,tt0064694,6.4,3295,JP
"Project A",movie,"Action, Adventure, Comedy",1983,tt0085127,7.2,19187,JP
"Project A 2",movie,"Action, Comedy, Crime",1987,tt0092501,7,11760,JP
"Breathe in, Breathe Out",movie,Drama,2004,tt0468864,7.2,260,JP
"Prayers for Bobby",movie,"Biography, Drama, Romance",2009,tt1073510,8,18399,US
"Dragons Forever",movie,"Action, Comedy, Romance",1988,tt0093015,7.1,9715,JP
"Exte: Hair Extensions",movie,"Comedy, Horror",2007,tt0904049,6.3,3481,JP
"The Misfit Brigade",movie,"Action, Adventure, Comedy",1987,tt0093546,5.7,2242,JP
"Gamera: The Giant Monster",movie,"Horror, Sci-Fi",1965,tt0059080,5.2,3954,JP
"Late Autumn",movie,"Comedy, Drama",1960,tt0053579,7.9,6353,JP
Akihabara@Deep,movie,"Action, Adventure, Drama",2006,tt1024703,5.7,181,JP
"The Masters of Time",movie,"Adventure, Animation, Sci-Fi",1982,tt0084315,7.3,6609,JP
"InuYasha the Movie 2: The Castle Beyond the Looking Glass",movie,"Action, Animation, Comedy",2002,tt0366621,7.3,2413,JP
"The Yellow Handkerchief",movie,"Comedy, Drama",1977,tt0076935,7.3,1347,JP
"The Suicide Song",movie,"Horror, Mystery",2007,tt1010398,5,348,JP
"Ninja Assassin",movie,"Action, Thriller",2009,tt1186367,6.3,76920,JP
"Gamera vs. Barugon",movie,"Adventure, Fantasy, Horror",1966,tt0060446,5.1,2948,JP
"Season of the Witch",movie,"Action, Adventure, Fantasy",2011,tt0479997,5.4,99756,US
"The Cove",movie,"Biography, Crime, Documentary",2009,tt1313104,8.4,52004,US
"The Town",movie,"Crime, Drama, Thriller",2010,tt0840361,7.5,425824,US
Machete,movie,"Action, Crime, Thriller",2010,tt0985694,6.6,206214,US
"Volcano High",movie,"Action, Comedy, Fantasy",2001,tt0301429,5.9,3628,JP
Borderline,movie,Drama,2008,tt1048147,6.5,1252,JP
"The Twilight Saga: Eclipse",movie,"Action, Adventure, Drama",2010,tt1325004,5.1,267162,US
"An Ideal Husband",movie,"Comedy, Romance",1999,tt0122541,6.8,17081,JP
Goemon,movie,"Action, Drama, History",2009,tt1054122,6.6,5590,JP
"Apartment 1303",movie,Horror,2007,tt0841993,4.7,1967,JP
Yatterman,movie,"Action, Adventure, Comedy",2009,tt1010055,5.9,2067,JP
"Dragon Ball Z: Cooler's Revenge",movie,"Action, Animation, Sci-Fi",1991,tt1125254,7,8734,JP
"The Idiot",movie,"Drama, Romance",1951,tt0043614,7.1,5857,JP
"City of the Living Dead",movie,Horror,1980,tt0081318,6.2,19963,JP
"Miracles: The Canton Godfather",movie,"Action, Comedy, Crime",1989,tt0098019,6.9,5670,JP
"20th Century Boys 2: The Last Hope",movie,"Drama, Fantasy",2009,tt1181920,6.3,2024,JP
Yes,movie,"Drama, Romance",2004,tt0381717,6.4,3263,JP
"Winners & Sinners",movie,"Action, Comedy, Crime",1983,tt0086605,6.6,5913,JP
"Bad Guy",movie,"Drama, Romance",2001,tt0307213,6.6,10806,JP
"Address Unknown",movie,"Drama, War",2001,tt0284815,7.2,3962,JP
"Behind the Yellow Line",movie,"Comedy, Drama, Romance",1984,tt0086950,5.7,419,JP
Glasses,movie,"Comedy, Drama",2007,tt1016307,7.1,1928,JP
